1622505600000,37244.36,37660.00,37100.00,37511.86,11738.856,1622506499999,439905419.21048,96221,6359.350,238342376.81710,0
1622506500000,37511.86,37744.00,37444.09,37714.16,6354.050,1622507399999,238738639.93847,50483,3402.962,127911973.48983,0
1622507400000,37714.16,37778.81,37542.19,37706.48,5334.954,1622508299999,201094799.55726,48357,2633.675,99287578.07075,0
1622508300000,37707.00,37893.76,37631.00,37777.37,4734.905,1622509199999,178768051.45875,46049,2633.433,99448304.51045,0
1622509200000,37777.36,37787.94,37573.82,37675.60,3561.666,1622510099999,134214306.07605,36604,1589.058,59884569.63467,0
1622510100000,37675.60,37720.00,37340.44,37488.12,5948.322,1622510999999,223131541.26042,51160,2620.224,98297423.14049,0
1622511000000,37488.12,37489.28,37252.00,37368.68,5057.571,1622511899999,188870732.32681,44466,2383.486,89010193.28325,0
1622511900000,37367.86,37375.69,37159.19,37196.69,3549.626,1622512799999,132336354.21485,34257,1750.249,65264608.96179,0
1622512800000,37201.41,37296.83,36753.72,36865.32,9499.182,1622513699999,351326366.51767,80896,4151.314,153548095.18502,0
1622513700000,36865.31,36938.63,36600.00,36775.63,7578.544,1622514599999,278561137.15012,65961,3530.022,129789035.96061,0
1622514600000,36775.62,36950.00,36756.36,36840.78,4461.506,1622515499999,164509656.70708,39348,2340.026,86296415.30204,0
1622515500000,36840.79,36850.00,36694.00,36848.50,3529.624,1622516399999,129844234.73204,30365,1852.802,68166401.41187,0
1622516400000,36848.51,36990.00,36751.00,36979.72,3940.945,1622517299999,145361337.78167,34326,2321.250,85629274.29916,0
1622517300000,36979.72,37118.71,36858.57,36859.51,5383.490,1622518199999,199236215.96993,46397,2598.273,96182882.40742,0
1622518200000,36859.52,36859.52,36500.00,36657.82,7408.417,1622519099999,271463358.85597,63764,3108.892,113930865.88651,0
1622519100000,36659.18,36791.91,36458.48,36709.23,5335.408,1622519999999,195454190.06469,45129,2505.864,91832132.16818,0
1622520000000,36709.23,36799.00,36552.06,36705.25,5129.942,1622520899999,188202838.94905,43967,2638.125,96793530.98525,0
1622520900000,36705.26,36845.00,36602.11,36844.98,3295.127,1622521799999,121002404.04036,30047,1783.543,65505401.39940,0
1622521800000,36844.84,36950.00,36772.03,36882.65,3812.711,1622522699999,140561146.71647,36205,2024.157,74624061.13918,0
1622522700000,36882.65,36882.65,36720.00,36735.97,2424.171,1622523599999,89231255.08694,26110,979.645,36060781.58594,0
1622523600000,36735.97,36944.00,36701.00,36858.62,3164.133,1622524499999,116598913.38139,30018,1658.080,61103246.13832,0
1622524500000,36861.96,37047.59,36805.06,36960.02,3605.569,1622525399999,133206548.59589,36021,1930.730,71334093.81540,0
1622525400000,36960.02,37135.81,36946.54,37100.00,3846.775,1622526299999,142624888.44896,37989,2077.226,77015618.82879,0
1622526300000,37100.00,37350.00,37100.00,37259.17,6324.830,1622527199999,235629044.22330,55169,3324.619,123858709.47551,0
1622527200000,37256.12,37430.00,37170.41,37359.98,5855.129,1622528099999,218491844.00282,46525,2759.353,102991517.64113,0
1622528100000,37359.98,37360.80,37000.01,37106.94,6483.463,1622528999999,240855966.56806,54362,3026.818,112442777.56116,0
1622529000000,37106.94,37111.24,36760.00,36833.63,7271.448,1622529899999,268031700.38524,63378,3033.926,111812490.48700,0
1622529900000,36835.20,36963.50,36700.00,36906.05,4439.497,1622530799999,163618688.45057,42732,2329.417,85870957.69632,0
1622530800000,36906.06,37159.95,36758.00,36893.28,7010.090,1622531699999,259217243.30405,63913,3329.197,123146620.42691,0
1622531700000,36893.27,36907.48,36741.19,36753.33,3525.473,1622532599999,129819162.12956,34832,1597.309,58825881.24033,0
1622532600000,36753.33,36873.55,36616.00,36750.49,5280.116,1622533499999,193960028.05923,49189,2682.473,98554372.33638,0
1622533500000,36750.00,36863.36,36710.00,36817.43,2563.202,1622534399999,94339919.81320,27180,1369.591,50410925.49409,0
1622534400000,36817.44,36937.92,36129.91,36260.01,15406.911,1622535299999,561911906.03799,125386,6435.439,234799589.58747,0
1622535300000,36260.01,36330.00,36042.81,36168.00,11485.964,1622536199999,415708954.60000,93230,5495.837,198965249.91246,0
1622536200000,36168.05,36240.00,35911.52,36044.37,9066.567,1622537099999,327223315.26976,82684,4000.857,144462737.86048,0
1622537100000,36044.38,36208.79,35895.00,36184.73,6719.379,1622537999999,242509286.90052,62633,3449.470,124524447.09428,0
1622538000000,36184.72,36342.66,36120.29,36195.41,5665.642,1622538899999,205418443.50655,52885,3011.628,109197350.71738,0
1622538900000,36198.12,36245.00,36036.00,36065.46,4690.711,1622539799999,169489957.16543,46155,2182.033,78847482.00870,0
1622539800000,36066.10,36232.95,35958.29,36218.62,6790.853,1622540699999,245231395.36470,57651,3736.838,134965291.27009,0
1622540700000,36218.61,36350.00,36106.00,36233.34,5802.247,1622541599999,210241297.85545,48716,2857.692,103561191.64089,0
1622541600000,36233.34,36338.73,36080.41,36241.96,4841.958,1622542499999,175357853.05525,44704,2448.636,88693276.34057,0
1622542500000,36241.95,36455.42,36241.44,36433.86,7215.441,1622543399999,262601857.32440,58082,4133.689,150436232.36775,0
1622543400000,36433.91,36480.00,36320.39,36480.00,3857.541,1622544299999,140371668.03485,36215,1960.224,71336071.65701,0
1622544300000,36480.00,36581.00,36208.00,36420.69,7783.571,1622545199999,283130152.80075,64370,3880.833,141205778.65115,0
1622545200000,36420.69,36450.00,36260.91,36380.00,3514.381,1622546099999,127790467.38974,33448,1671.258,60772597.45182,0
1622546100000,36380.01,36666.00,36376.84,36563.78,6795.807,1622546999999,248460122.78555,58234,3600.751,131634773.53438,0
1622547000000,36563.79,36724.63,36558.00,36606.62,4317.727,1622547899999,158115069.74468,40436,2384.786,87341602.00406,0
1622547900000,36606.62,36634.46,36520.52,36573.31,3118.572,1622548799999,114036382.10259,29582,1511.389,55270460.47788,0
1622548800000,36573.97,36576.61,36150.00,36204.17,8278.246,1622549699999,300886057.47990,80250,3548.527,128944596.34930,0
1622549700000,36203.14,36322.20,36100.00,36217.14,5829.517,1622550599999,211200522.84650,53499,2885.135,104538367.34224,0
1622550600000,36215.73,36364.77,36215.00,36292.76,4285.680,1622551499999,155593722.69645,37943,2366.503,85916784.90834,0
1622551500000,36292.76,36320.00,36110.00,36152.98,4281.579,1622552399999,155064650.53842,41377,2064.767,74784509.24435,0
1622552400000,36152.97,36217.60,35500.00,35791.86,14512.575,1622553299999,520357649.06705,131758,5969.597,214118463.76508,0
1622553300000,35791.84,36639.11,35718.72,36516.55,16620.880,1622554199999,601557942.58883,141907,9715.429,351582518.52901,0
1622554200000,36516.55,37462.79,36505.99,37378.15,30088.233,1622555099999,1113699923.26280,242437,16102.838,595941787.30924,0
1622555100000,37378.15,37400.00,36877.00,37040.38,14698.521,1622555999999,545290854.55879,132490,6463.829,239792565.90835,0
