datetime,equity
2023-03-30 02:15:00,716.73086730515
2023-03-31 14:30:00,693.5132771416779
2023-04-03 08:15:00,671.1993302980884
2023-04-03 20:00:00,648.0517445756274
2023-04-04 13:45:00,626.3537260769895
2023-04-09 21:45:00,606.5828278319898
2023-04-11 05:45:00,587.1066543810742
2023-04-12 12:30:00,567.9033430816147
2023-04-17 00:30:00,548.0152947507141
2023-04-18 09:30:00,530.3268793591719
2023-04-19 01:00:00,511.010303964699
2023-04-20 19:30:00,620.5226339718592
2023-04-21 12:15:00,598.7075653673655
2023-04-22 14:45:00,577.5562230790388
2023-04-23 10:30:00,558.1582141681672
2023-04-23 22:30:00,538.6569129569773
2023-04-24 13:45:00,521.0020906880253
2023-04-25 17:30:00,503.80769613806393
2023-04-26 12:15:00,704.4837693137754
2023-05-01 01:30:00,681.9398153735045
2023-05-02 14:30:00,660.4544638584812
2023-05-05 01:30:00,638.1641231557445
2023-05-08 01:30:00,701.461500018774
2023-05-08 21:45:00,678.8655719476608
2023-05-09 17:00:00,657.1373688545698
2023-05-10 17:15:00,634.1191269158826
2023-05-11 12:00:00,610.4318819972916
2023-05-13 01:15:00,590.9332950699322
2023-05-15 00:15:00,572.0900894177838
2023-05-15 22:30:00,551.6874345261355
2023-05-16 10:15:00,533.6075507981813
2023-05-17 00:45:00,515.7638934625913
2023-05-17 16:45:00,499.1844562007826
2023-05-20 15:30:00,481.7790937519658
2023-05-22 13:30:00,465.67466207803994
2023-05-23 19:00:00,450.5322194072388
2023-05-25 01:15:00,489.9824760807402
2023-05-25 15:30:00,472.2854304378694
2023-05-26 12:30:00,455.90361641721313
2023-05-28 18:15:00,523.4346269602315
2023-05-30 12:30:00,505.51256829978405
2023-06-01 02:45:00,640.5475737856011
2023-06-05 12:45:00,620.1153991427594
2023-06-06 19:45:00,674.720876286672
2023-06-07 14:15:00,653.2349037883625
2023-06-10 17:00:00,733.4713604321888
2023-06-11 22:30:00,708.9912773046512
2023-06-12 17:45:00,682.634971254102
2023-06-13 12:30:00,657.34309758175
2023-06-14 20:30:00,773.0822401990741
2023-06-16 18:00:00,841.1965796846159
2023-06-18 20:15:00,812.1210444998507
2023-06-20 17:45:00,883.4435461766441
2023-06-23 15:45:00,961.5841242077046
2023-06-24 15:30:00,929.553623548023
2023-06-25 13:30:00,898.7931870084221
2023-06-27 15:30:00,869.0501591205152
2023-06-29 10:15:00,839.8151657051793
2023-06-30 13:30:00,812.2369095381222
2023-07-02 16:15:00,783.2339491577126
2023-07-04 19:00:00,757.9235146751986
2023-07-06 06:45:00,733.280961721214
2023-07-07 05:15:00,709.7230829959354
2023-07-07 17:45:00,685.6821192108158
2023-07-09 00:45:00,662.9996018001453
2023-07-09 17:00:00,637.96658274757
2023-07-10 20:00:00,733.9508709397802
2023-07-13 15:15:00,710.18032987586
2023-07-14 19:00:00,774.0131460222931
2023-07-16 14:15:00,747.6313098625851
2023-07-20 09:30:00,722.1637705267659
2023-07-21 12:45:00,696.1610657722024
2023-07-22 06:00:00,676.8860160431364
2023-07-23 01:00:00,657.9714825509636
2023-07-24 09:45:00,720.8520845383333
2023-07-26 13:00:00,700.1657069790914
2023-07-28 14:30:00,676.4366579124012
2023-07-30 14:45:00,651.5717735268648
2023-08-01 02:00:00,707.500665027148
2023-08-01 15:45:00,681.6275593743836
2023-08-02 08:15:00,659.2802388305282
2023-08-03 10:15:00,635.9328120721385
2023-08-04 18:00:00,612.1887634529097
2023-08-07 06:15:00,592.4520201007106
2023-08-07 18:00:00,572.3111232115887
2023-08-08 21:00:00,621.7305012355343
2023-08-09 15:00:00,600.1011736039893
2023-08-14 15:30:00,580.0209537453717
2023-08-15 14:30:00,560.3454708051538
2023-08-16 18:00:00,539.0587381776814
2023-08-17 15:30:00,645.4648365838581
2023-08-29 14:15:00,625.1612162041428
2023-08-31 11:30:00,604.0140444111821
2023-09-11 14:45:00,657.3403109152121
2023-09-14 13:15:00,715.0830319487046
2023-09-15 09:00:00,690.86816151736
2023-09-18 12:30:00,770.5193655857363
2023-09-19 13:45:00,745.4010336729418
2023-09-24 23:15:00,829.2165776545862
2023-09-25 13:00:00,802.7822289619231
2023-09-26 16:30:00,775.3990341386464
2023-09-27 14:15:00,749.7636992704357
2023-09-28 16:00:00,900.9135385438879
2023-09-29 07:30:00,871.1418461824761
2023-09-30 15:00:00,841.1816175613354
2023-10-02 18:30:00,813.9015302676406
2023-10-04 00:30:00,785.6893992530757
2023-10-04 16:30:00,758.4975647729331
2023-10-06 15:30:00,734.1817059179473
2023-10-08 13:15:00,706.875980708653
2023-10-11 02:30:00,813.0295168896541
2023-10-13 20:45:00,786.7167181926663
2023-10-15 20:30:00,922.2807714455403
2023-10-17 04:00:00,892.6132922751638
2023-10-20 08:30:00,1006.2926360771913
2023-10-21 02:30:00,972.1221640802336
2023-10-22 05:45:00,939.1123187839167
2023-10-23 22:00:00,1021.8710236067006
2023-10-24 13:45:00,989.1255049264847
2023-10-26 10:45:00,958.2588229663868
2023-10-27 12:45:00,926.2697091247015
2023-11-01 21:00:00,1342.0839340944156
2023-11-02 20:00:00,1299.0818633491733
2023-11-05 21:45:00,1251.7160128754285
2023-11-06 13:15:00,1208.1593552247261
2023-11-07 14:00:00,1166.6282033473542
2023-11-08 18:45:00,1128.2004818217988
2023-11-09 14:00:00,1227.7962031652664
2023-11-10 11:00:00,1188.324370929753
2023-11-14 18:30:00,1330.2731665676256
2023-11-15 22:30:00,1447.8707339766454
2023-11-16 19:30:00,1739.4122057129139
2023-11-17 09:15:00,1679.9087524994152
2023-11-18 05:00:00,1624.6158837963299
2023-11-20 14:00:00,1571.3023489969798
2023-11-22 03:00:00,1521.8907212419056
2023-11-27 13:45:00,1473.7128370826913
2023-11-28 05:00:00,1425.1090139218686
2023-12-01 09:15:00,1631.552883626985
2023-12-04 01:15:00,1774.6784455105267
2023-12-05 07:30:00,1718.3103636661037
2023-12-05 17:15:00,1968.613304075581
2023-12-07 15:00:00,1904.1240741976555
2023-12-11 02:00:00,1843.7482944302917
2023-12-13 16:00:00,1782.7724287664219
2023-12-14 13:15:00,1725.6893747707618
2023-12-19 01:45:00,1668.825584020033
2023-12-20 01:00:00,1608.982743862047
2023-12-26 17:30:00,1751.2359880363156
2023-12-28 05:00:00,1689.7037890542103
2023-12-29 11:15:00,1634.8861480927653
2023-12-31 02:30:00,1581.1045956283338
2024-01-01 01:30:00,1530.0375897567378
2024-01-02 00:45:00,1664.588821965204
2024-01-03 09:30:00,1610.451327964938
2024-01-04 12:15:00,1559.2135951587547
2024-01-05 09:00:00,1510.1231873442305
2024-01-06 05:15:00,1461.2298614992771
2024-01-07 22:15:00,1412.1236067419595
2024-01-08 18:00:00,1636.9203409533206
2024-01-10 17:30:00,1583.304333241562
2024-01-11 16:15:00,1534.1386678872507
2024-01-18 19:45:00,1670.798203455085
2024-01-19 17:30:00,1615.2945774944176
2024-01-24 10:45:00,1564.1503957722807
2024-01-26 02:00:00,1511.5536243063095
2024-01-29 16:30:00,1645.1530910038555
2024-01-30 20:15:00,1589.9107379863694
2024-01-31 13:30:00,1535.7848927444784
2024-02-01 17:15:00,1485.5635974336649
2024-02-04 11:30:00,1433.985104204994
2024-02-05 07:30:00,1386.8608788032886
2024-02-06 15:15:00,1342.3033890167715
2024-02-07 09:45:00,1298.6533747426556
2024-02-08 13:45:00,1494.4826566639974
2024-02-12 15:00:00,1626.087070152283
2024-02-13 20:30:00,1574.4943782173445
2024-02-17 14:30:00,1524.5471670526993
2024-02-20 00:30:00,1467.3531893812606
2024-02-20 15:15:00,1420.2734810794195
2024-02-26 15:15:00,1374.3935146386846
2024-02-27 16:00:00,1325.7661545481203
2024-02-28 13:15:00,1443.0361249171458
2024-02-29 17:30:00,1398.2640149965173
2024-03-01 20:45:00,1354.903800291917
2024-03-02 20:00:00,1309.5137136583
2024-03-03 12:00:00,1267.1328703263835
2024-03-04 14:00:00,1224.9100949219442
2024-03-05 13:00:00,1186.7632384534422
2024-03-06 12:45:00,1149.8300921627877
2024-03-11 11:30:00,1449.8643478472864
2024-03-13 17:00:00,1400.788354619636
2024-03-15 00:30:00,1356.9746144539783
2024-03-19 11:00:00,1626.7654625668483
2024-03-20 11:15:00,1576.6958260935066
2024-03-22 13:15:00,1528.1591979338755
2024-03-23 06:15:00,1478.7518280566899
2024-03-24 10:45:00,1432.684760748244
2024-03-26 07:15:00,1560.0034141576814
2024-03-27 13:45:00,1507.9505337234957
2024-03-28 02:45:00,1458.3576566906358
2024-03-29 13:30:00,1411.6051771156656
2024-04-01 05:30:00,1362.820966338625
2024-04-01 19:15:00,1319.5388303081977
2024-04-04 16:15:00,1278.1744693978098
2024-04-05 14:45:00,1235.788951297901
2024-04-06 02:30:00,1193.1827929559445
2024-04-06 15:00:00,1153.283683111016
2024-04-08 09:15:00,1379.247859320334
2024-04-12 17:15:00,1509.4500330793812
2024-04-13 20:00:00,1643.6815683556838
2024-04-14 22:00:00,1591.0075637224547
2024-04-22 05:45:00,1541.8771473126633
2024-04-23 14:30:00,1491.7650375265675
2024-04-30 09:30:00,1623.6904856650856
2024-04-30 21:15:00,1572.7774644237552
2024-05-01 18:45:00,1523.8864378927603
2024-05-03 20:15:00,1700.1220866006731
2024-05-05 01:00:00,1644.3469512860786
2024-05-05 20:00:00,1591.0645756367992
2024-05-06 10:30:00,1537.3696484533543
2024-05-15 12:30:00,1486.3100807474957
2024-05-16 12:30:00,1436.2018961423657
2024-05-20 19:15:00,1598.5218720512498
2024-05-23 20:00:00,1739.822372576009
2024-05-24 12:15:00,1680.2150946908905
2024-05-27 01:30:00,1623.1265005648918
2024-05-27 19:45:00,1571.2334161039657
2024-05-30 17:15:00,1521.4516195242613
2024-06-02 11:45:00,1473.0952412276947
2024-06-04 15:45:00,1705.215754131105
2024-06-05 12:15:00,1643.8365339467734
2024-06-06 12:30:00,1585.7065791140335
2024-06-07 12:30:00,1534.2345830687082
2024-06-10 15:00:00,1482.2383808879342
2024-06-12 10:00:00,1432.4009879097337
2024-06-12 21:30:00,1387.0286244610202
2024-06-23 23:30:00,1509.7729303234564
2024-06-24 20:30:00,1642.5408444190718
2024-06-25 09:45:00,1589.740048884124
2024-06-28 07:30:00,1535.907111312164
2024-06-29 01:00:00,1487.0712015027336
2024-07-01 13:30:00,1437.0901334581201
2024-07-02 12:45:00,1388.7459438674425
2024-07-04 01:45:00,1527.9982813682009
2024-07-05 04:15:00,1663.6626812360905
2024-07-08 00:30:00,1612.0904872115225
2024-07-08 14:15:00,1560.349543501587
2024-07-11 14:15:00,1510.7248480228454
2024-07-13 09:45:00,1463.0182855198432
2024-07-17 00:45:00,1592.411710128839
2024-07-19 13:30:00,1542.3571905251433
2024-07-21 14:30:00,1491.774063903073
2024-07-22 01:15:00,1439.9262035263491
2024-07-22 23:00:00,1394.284500484464
2024-07-24 08:00:00,1349.3407991137185
2024-07-25 14:30:00,1305.6284290606845
2024-07-27 13:00:00,1537.0161957968521
2024-07-29 00:00:00,1488.3230225716125
2024-07-31 13:30:00,1438.9920494147154
2024-08-01 21:30:00,1390.4138046682301
2024-08-04 14:45:00,1513.9529106254172
2024-08-05 01:00:00,1668.0911953460673
2024-08-08 21:45:00,1817.2547640587854
2024-08-09 14:00:00,1754.8362730990266
2024-08-10 02:00:00,1696.8518390468057
2024-08-14 12:15:00,1643.775964922237
2024-08-15 12:30:00,1590.0531702721637
2024-08-23 14:00:00,1814.9528611361766
2024-08-27 21:45:00,2092.1367630093023
2024-08-28 09:45:00,2026.4382724695495
2024-08-28 20:15:00,1961.1313828760904
2024-08-30 07:15:00,1895.5427679318232
2024-08-30 18:30:00,1836.2899010936733
2024-09-02 20:45:00,1772.5145469667093
2024-09-06 14:00:00,1935.6687121931018
2024-09-08 17:45:00,1874.430640937425
2024-09-09 04:15:00,1806.9678766643808
2024-09-11 05:15:00,1750.0263634164369
2024-09-12 12:45:00,1693.6552103251686
2024-09-13 14:00:00,1637.3223294156853
2024-09-14 05:30:00,1582.5426049323503
2024-09-14 20:15:00,1525.2226846390847
2024-09-15 13:00:00,1468.0606463910942
2024-09-17 14:15:00,1420.9611701317476
2024-09-18 09:30:00,1375.1683862726563
2024-09-26 14:15:00,1497.0463632676044
2024-09-29 05:45:00,1444.5360366027553
2024-09-30 09:15:00,1668.242893609425
2024-10-01 20:30:00,1907.8770513981704
2024-10-02 18:15:00,1847.5593289058452
2024-10-03 07:45:00,1787.7570374919353
2024-10-04 01:15:00,1723.2067228068126
2024-10-08 13:45:00,1668.3394198306373
2024-10-11 13:45:00,1615.1190332083283
2024-10-13 21:30:00,1561.4041622926172
2024-10-15 13:45:00,1724.6936424994228
2024-10-17 15:30:00,1669.0741603201589
2024-10-21 14:30:00,1611.849880207778
2024-10-25 18:00:00,1558.978431855857
2024-10-28 19:15:00,1873.245716762452
2024-10-29 13:00:00,1808.1330168324778
2024-10-30 20:45:00,1747.4382117172224
2024-11-01 14:15:00,1691.6033602646614
2024-11-04 16:30:00,1636.0166212295146
2024-11-06 00:30:00,1984.0485442497986
2024-11-10 17:30:00,2160.2160075250204
2024-11-11 05:15:00,2090.1583299330796
2024-11-11 21:15:00,2275.33775900193
2024-11-13 04:30:00,2204.8637332423814
2024-11-13 19:15:00,2136.5642116674894
2024-11-14 14:45:00,2069.0929965371515
2024-11-15 09:00:00,2003.7968033133618
2024-11-17 22:00:00,1940.6084571094827
2024-11-18 15:30:00,1879.8059919785019
2024-11-21 04:00:00,2340.881834714376
2024-11-23 21:45:00,2259.923803411172
2024-11-24 23:00:00,2185.401036221179
2024-11-27 15:45:00,2115.4451906765657
2024-11-29 10:00:00,2047.4671267231647
2024-11-30 16:45:00,1977.7269057283947
2024-12-04 20:00:00,1914.238481497767
2024-12-05 22:15:00,2083.9819524512905
2024-12-06 23:15:00,2017.987741954556
2024-12-09 00:30:00,1954.129602340204
2024-12-09 13:15:00,1890.5269708043809
2024-12-11 03:00:00,1831.4800156331603
2024-12-15 23:00:00,2282.702690197624
2024-12-16 14:30:00,2210.117531904318
2024-12-18 15:00:00,2139.24202505617
2024-12-19 10:00:00,2072.03074751788
2024-12-20 13:30:00,2007.838003513148
2024-12-21 11:15:00,1943.2255159531746
2024-12-22 08:15:00,1874.7871740641706
2024-12-23 04:00:00,1815.3836740493366
2024-12-23 23:00:00,1758.8588156379597
2024-12-26 08:15:00,1704.0069409049618
2024-12-27 09:00:00,1650.4138589809434
2024-12-28 17:00:00,1594.024393461191
2024-12-31 13:15:00,1541.8809086111382
2025-01-01 12:15:00,1486.3643875707367
2025-01-06 05:00:00,1877.216377807474
2025-01-07 11:30:00,1816.8103455949001
2025-01-09 13:30:00,1995.394671015289
2025-01-12 22:00:00,1930.8207351588726
2025-01-13 14:30:00,2202.3022925846335
2025-01-15 14:00:00,2494.7689426376382
2025-01-16 17:30:00,2412.014359890705
2025-01-18 08:00:00,2335.6903797299774
2025-01-19 08:15:00,2253.386033808861
2025-01-19 21:15:00,2182.0997717177293
2025-01-20 12:00:00,2105.678385225407
2025-01-21 11:30:00,2039.3055652340122
2025-01-22 04:30:00,1974.98555084345
2025-01-23 13:45:00,1904.6956308447752
2025-01-24 23:00:00,1836.3818810034745
2025-01-25 12:45:00,1768.6247149512076
2025-01-26 03:45:00,1706.8417618046153
2025-01-27 07:15:00,1857.466696550467
2025-01-27 16:30:00,1797.585520687654
2025-01-28 20:45:00,1738.9872024562314
2025-01-31 20:15:00,1684.178097948623
2025-02-03 01:15:00,1832.8179670648146
2025-02-04 21:30:00,1775.8195034839832
2025-02-07 14:00:00,1720.2555780001894
2025-02-09 13:30:00,1660.731525595114
2025-02-10 01:45:00,1607.7249363668116
2025-02-11 21:30:00,1556.4106027646171
2025-02-13 06:30:00,1505.5304224955173
2025-02-16 23:15:00,1452.4680621770515
2025-02-18 13:15:00,1404.9873862984214
2025-02-21 09:15:00,1528.451251767703
2025-02-22 05:30:00,1479.6939472057788
2025-02-24 00:00:00,1426.2712857546244
2025-02-25 10:00:00,1551.9136114086589
2025-02-26 20:15:00,1741.1977574477696
2025-02-28 08:45:00,1985.9974334477204
2025-03-02 16:30:00,2688.94429719001
2025-03-04 01:45:00,2928.4264792162053
2025-03-04 17:15:00,2835.646847002406
2025-03-05 14:30:00,2745.915365739482
2025-03-06 21:00:00,2656.910293451346
2025-03-09 22:45:00,3032.9155371542765
2025-03-10 13:45:00,2938.858600416053
2025-03-11 14:15:00,2840.2181837592484
2025-03-12 15:00:00,2749.0761252357156
2025-03-14 09:15:00,2663.493441814588
2025-03-15 02:45:00,2574.936216678954
2025-03-16 16:00:00,2493.4540306162435
2025-03-17 06:30:00,2412.626012187695
2025-03-19 09:15:00,2329.0731006522356
2025-03-20 16:15:00,2255.351896137911
2025-03-21 21:30:00,2179.6739842133697
2025-03-24 04:00:00,2595.1085289029825
2025-03-25 13:30:00,2507.1826609191453
2025-03-26 13:45:00,2426.7455957150696
2025-03-27 21:30:00,2346.8214213918336
2025-03-29 11:30:00,2553.3326357018295
2025-03-31 05:15:00,2470.2901266833087
2025-04-01 07:15:00,2391.5916337819517
2025-04-02 05:45:00,2315.574737219794
2025-04-02 20:15:00,2242.0892696492638
2025-04-04 11:00:00,2169.5216090537983
2025-04-06 08:15:00,2098.9159516177046
2025-04-07 14:00:00,2033.1336185729317
2025-04-08 14:45:00,1969.0306393297662
2025-04-09 11:00:00,1907.828745079821
2025-04-11 03:45:00,1848.8933194263375
2025-04-21 14:15:00,2205.151232853139
2025-04-22 13:45:00,2588.129589331
2025-04-23 15:15:00,2505.7534269789066
2025-04-24 19:45:00,2424.6907342060676
2025-04-28 00:00:00,2340.458314087187
2025-04-28 19:30:00,2265.159153910572
2025-04-30 13:00:00,2189.859879972298
2025-05-02 14:45:00,2888.743952775437
2025-05-06 13:45:00,3436.978630155909
2025-05-07 19:30:00,3325.9943103677583
2025-05-08 20:45:00,3618.155464632412
2025-05-10 21:45:00,3495.1569860164586
2025-05-11 09:15:00,3380.712904900762
2025-05-11 22:30:00,3267.870997047806
2025-05-13 19:30:00,3161.554996670937
2025-05-15 00:15:00,3049.9030876891306
2025-05-16 15:00:00,2942.4475394886276
2025-05-18 20:00:00,2841.064912189011
2025-05-21 15:00:00,3091.8078915343262
2025-05-23 12:00:00,2992.9545351444694
2025-05-24 10:30:00,2898.1521253557585
2025-05-25 22:00:00,2802.125068230016
2025-05-26 16:15:00,2706.046768190597
2025-05-28 02:15:00,2617.790030253998
2025-05-29 02:45:00,2533.926108907817
2025-05-29 13:30:00,2447.0993327901706
2025-06-03 00:15:00,2365.6737938222727
2025-06-03 20:30:00,2289.0903777793988
2025-06-05 12:45:00,2212.0737018320833
2025-06-06 02:45:00,2137.1699376340034
2025-06-09 10:15:00,2668.0794700975375
2025-06-12 03:15:00,2575.8213636968503
2025-06-13 21:15:00,2485.754500363915
2025-06-15 12:45:00,2409.7806457478596
2025-06-17 00:00:00,2330.6120628194885
2025-06-20 08:15:00,2252.9869433683175
2025-06-21 13:45:00,2198.479805014001
2025-06-22 17:00:00,2128.4959094042897
2025-06-25 13:15:00,2316.7115524723445
2025-06-26 14:45:00,2233.654345272254
2025-06-27 08:15:00,2158.1094013884003
2025-06-29 14:30:00,2085.4966494004793
2025-06-30 06:45:00,2015.7148076149258
2025-08-01 00:00:00,1939.968959276267
2025-08-01 13:45:00,1874.2406692917418
2025-08-02 06:30:00,1806.0623516215853
