1609459200000,28948.19,29045.93,28706.00,28786.75,3181.960,1609460099999,91834596.81370,24166,1277.389,36899008.19096,0
1609460100000,28786.92,28902.68,28752.30,28859.28,2215.315,1609460999999,63865195.40455,17044,1209.372,34869765.90905,0
1609461000000,28860.00,28968.49,28859.99,28947.61,1153.678,1609461899999,33369604.08775,12208,620.757,17954267.70655,0
1609461900000,28947.61,29055.00,28910.94,29015.00,1486.635,1609462799999,43095200.76748,12524,876.324,25408134.95831,0
1609462800000,29015.00,29499.00,28975.46,29446.35,7476.067,1609463699999,218765516.96528,45858,4619.428,135213638.57443,0
1609463700000,29446.35,29484.20,29281.25,29437.41,5535.997,1609464599999,162639342.72122,34811,2470.370,72592379.32290,0
1609464600000,29440.30,29546.42,29350.00,29366.88,4771.424,1609465499999,140475329.62092,32033,2425.316,71432307.96701,0
1609465500000,29361.85,29465.00,29350.00,29448.40,1759.913,1609466399999,51759189.52160,14424,871.238,25627926.57586,0
1609466400000,29443.65,29500.00,29230.00,29283.77,3087.431,1609467299999,90701840.57881,21146,1158.649,34056337.91851,0
1609467300000,29288.13,29426.60,29282.83,29335.78,1935.239,1609468199999,56812713.41311,13756,1041.474,30577856.88666,0
1609468200000,29335.78,29335.78,29159.16,29310.00,2737.439,1609469099999,80110781.58689,18727,1152.294,33728824.99852,0
1609469100000,29310.01,29383.50,29181.59,29237.06,2289.611,1609469999999,67038735.14875,15519,1160.938,33996284.29360,0
1609470000000,29236.58,29316.00,29235.75,29292.90,1064.365,1609470899999,31164175.71394,10928,632.938,18531591.39410,0
1609470900000,29292.90,29342.64,29174.95,29244.00,1792.541,1609471799999,52438554.83242,13396,793.480,23220013.83096,0
1609471800000,29244.00,29379.41,29217.02,29304.51,1618.038,1609472699999,47424458.83994,12431,966.484,28331339.27926,0
1609472700000,29304.51,29348.00,29264.03,29302.11,1104.508,1609473599999,32371050.40063,10327,576.148,16888506.46533,0
1609473600000,29302.11,29370.03,29300.00,29311.00,1429.401,1609474499999,41927482.43301,13201,696.478,20432957.92462,0
1609474500000,29311.00,29422.32,29310.99,29355.39,1528.948,1609475399999,44914880.39418,13658,825.623,24255044.85784,0
1609475400000,29355.38,29397.00,29086.00,29196.39,4310.593,1609476299999,125904480.04042,22390,1553.137,45373815.02165,0
1609476300000,29196.39,29247.01,29191.33,29237.07,1082.741,1609477199999,31644250.34714,10083,586.020,17127724.80093,0
1609477200000,29237.06,29249.31,29110.89,29155.49,1742.598,1609478099999,50837357.71038,13046,707.733,20655821.95063,0
1609478100000,29155.48,29227.88,29151.37,29193.08,904.801,1609478999999,26412568.56576,8554,461.016,13459017.42943,0
1609479000000,29193.08,29240.53,29140.00,29208.74,972.877,1609479899999,28400297.26434,8423,434.719,12694866.63556,0
1609479900000,29208.75,29241.80,29172.08,29213.80,579.453,1609480799999,16922875.67788,6808,290.308,8479335.85697,0
1609480800000,29213.80,29283.00,29213.79,29235.10,819.612,1609481699999,23975609.83249,9236,448.943,13133558.60231,0
1609481700000,29235.10,29258.00,29120.46,29120.47,1078.079,1609482599999,31460879.69368,10564,348.533,10174822.42510,0
1609482600000,29120.50,29231.00,29112.25,29216.85,1043.695,1609483499999,30447614.87118,10040,640.129,18678499.01894,0
1609483500000,29216.26,29228.67,29112.10,29197.30,1035.863,1609484399999,30215410.27798,9436,433.313,12639604.20491,0
1609484400000,29198.01,29214.96,28822.00,28949.15,5398.143,1609485299999,156453525.54538,29775,1895.935,54943713.50240,0
1609485300000,28948.14,29059.20,28924.18,29037.85,2321.024,1609486199999,67337386.93296,13740,1196.779,34727529.77326,0
1609486200000,29037.86,29110.20,29015.40,29095.01,1448.986,1609487099999,42119499.63276,11586,828.477,24082907.56132,0
1609487100000,29095.01,29110.00,29062.50,29107.71,985.272,1609487999999,28663550.65958,9639,425.728,12386466.72105,0
1609488000000,29107.72,29190.00,29007.00,29032.50,2336.652,1609488899999,67983972.34295,17900,1011.869,29451840.51183,0
1609488900000,29032.50,29067.68,28900.00,29056.35,3436.722,1609489799999,99585889.31302,21110,1535.470,44504626.77139,0
1609489800000,29056.35,29151.34,28989.01,29009.21,1964.001,1609490699999,57110399.41638,13470,780.102,22694031.60494,0
1609490700000,29009.20,29104.48,28950.00,29025.89,1404.022,1609491599999,40765346.55367,11158,632.642,18372082.09853,0
1609491600000,29025.90,29177.93,29000.00,29150.00,1775.880,1609492499999,51684977.71306,12975,859.485,25019862.43694,0
1609492500000,29150.01,29260.00,29111.35,29200.46,2088.387,1609493399999,60974684.65229,13921,1208.630,35294693.61299,0
1609493400000,29200.44,29333.12,29200.00,29249.99,2089.407,1609494299999,61179365.84137,16388,1137.573,33311415.96133,0
1609494300000,29250.00,29304.40,29219.73,29229.60,1271.418,1609495199999,37193528.18750,10171,519.961,15212046.41275,0
1609495200000,29230.00,29359.99,29188.00,29306.43,2008.572,1609496099999,58803954.99587,15757,1116.576,32700927.88812,0
1609496100000,29306.43,29398.74,29252.30,29259.26,1839.151,1609496999999,53932507.22404,15140,1085.100,31829921.44159,0
1609497000000,29259.26,29346.00,29233.01,29298.68,924.587,1609497899999,27077302.54864,9944,444.155,13009356.36991,0
1609497900000,29298.69,29332.73,29235.22,29259.29,1192.525,1609498799999,34925813.35804,10649,559.352,16385535.23254,0
1609498800000,29259.30,29378.71,29248.66,29327.85,1595.156,1609499699999,46771263.30145,13430,802.497,23532339.88908,0
1609499700000,29329.67,29420.00,29284.67,29404.19,2486.353,1609500599999,73021032.95016,17740,1380.271,40543094.54143,0
